"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0829",504,53,2,2,1,0,4,1,0,2,2,2,503,2,2,7,0.0805849953539734,2013
"MLI0830",504,37,3,4,4,0,4,5,3,3,1,0,503,0,1,7,0.0805849953539734,2013
"MLI0831",504,21,0,0,0,0,3,2,0,1,1,0,503,0,2,7,0.0805849953539734,2013
"MLI0832",504,77,3,3,0,0,4,2,0,2,3,3,503,2,1,7,0.0805849953539734,2013
"MLI0833",504,66,2,0,0,0,3,1,3,0,0,1,503,0,1,7,0.0805849953539734,2013
"MLI0834",504,25,3,0,0,0,3,1,3,0,1,0,504,0,2,7,0.0805849953539734,2013
"MLI0835",504,80,4,0,0,0,2,9,3,1,1,0,503,0,1,7,0.0805849953539734,2013
"MLI0836",504,25,4,0,0,0,4,2,3,1,1,2,503,0,2,7,0.0805849953539734,2013
"MLI0837",504,28,3,0,1,0,2,2,2,3,1,1,503,0,2,7,0.0805849953539734,2013
"MLI0838",504,53,0,0,0,0,4,4,2,1,2,9,503,2,1,7,0.0805849953539734,2013
"MLI0839",504,55,4,4,2,0,4,5,3,2,2,2,503,1,1,7,0.0805849953539734,2013
"MLI0840",504,26,4,2,0,0,4,4,3,2,2,2,503,0,2,7,0.0805849953539734,2013
"MLI0841",505,50,0,0,0,0,4,9,2,9,9,9,506,0,2,11,0.0378609849078281,2013
"MLI0842",505,40,0,4,4,3,4,2,2,9,9,9,506,0,1,11,0.0378609849078281,2013
"MLI0843",505,30,2,0,0,0,3,1,0,9,9,0,506,2,2,11,0.0378609849078281,2013
"MLI0844",505,60,0,0,3,0,3,1,1,3,3,3,514,4,1,11,0.0378609849078281,2013
"MLI0845",505,38,0,0,0,0,4,1,0,3,2,3,502,1,1,11,0.0378609849078281,2013
"MLI0846",505,25,0,4,0,0,3,2,1,1,1,2,514,1,2,11,0.0378609849078281,2013
"MLI0847",505,32,2,0,0,0,3,5,3,1,2,3,514,1,2,11,0.0378609849078281,2013
"MLI0848",505,33,0,0,0,0,3,1,3,0,0,3,511,2,1,11,0.0378609849078281,2013
"MLI0849",505,27,0,0,0,4,3,3,3,9,9,0,506,0,2,11,0.0378609849078281,2013
"MLI0850",505,48,0,0,4,4,4,2,1,0,0,0,506,0,1,11,0.0378609849078281,2013
"MLI0851",505,20,3,0,0,0,2,5,3,0,0,0,506,0,2,11,0.0378609849078281,2013
"MLI0852",505,38,2,0,0,3,2,1,0,0,0,0,506,3,1,11,0.0378609849078281,2013
"MLI0853",505,40,0,0,3,0,1,1,3,3,3,3,506,1,1,11,0.0378609849078281,2013
"MLI0854",505,19,0,0,0,0,0,2,2,1,3,3,506,3,2,11,0.0378609849078281,2013
"MLI0855",505,20,2,0,0,0,3,4,2,1,0,0,506,2,2,11,0.0378609849078281,2013
"MLI0856",505,46,2,0,0,4,2,5,3,0,0,0,506,0,1,11,0.0378609849078281,2013
"MLI0857",505,23,3,0,0,0,3,2,0,0,0,3,506,0,2,11,0.0378609849078281,2013
"MLI0858",505,45,2,0,0,0,3,2,3,1,1,1,517,0,1,11,0.0378609849078281,2013
"MLI0859",505,33,0,0,0,0,3,9,9,3,3,3,506,0,2,11,0.0378609849078281,2013
"MLI0860",505,36,0,0,0,0,3,5,3,1,1,1,506,1,1,11,0.0378609849078281,2013
"MLI0861",505,70,0,0,0,0,3,2,2,0,0,1,506,1,1,11,0.0378609849078281,2013
"MLI0862",505,22,0,0,0,2,0,2,2,1,1,1,506,0,2,11,0.0378609849078281,2013
"MLI0863",505,40,2,4,4,0,4,1,2,0,2,1,506,1,1,11,0.0378609849078281,2013
"MLI0864",505,30,2,0,4,0,4,3,0,2,1,1,506,0,2,11,0.0378609849078281,2013
"MLI0865",505,30,0,4,0,2,4,2,1,9,9,9,506,0,2,11,0.0378609849078281,2013
"MLI0866",505,58,3,4,0,0,3,2,2,1,0,0,506,0,1,11,0.0378609849078281,2013
"MLI0867",505,20,0,0,2,0,0,1,1,0,0,0,506,0,2,11,0.0378609849078281,2013
"MLI0868",505,42,0,0,0,0,1,1,0,2,3,3,506,1,1,11,0.0378609849078281,2013
"MLI0869",505,20,1,2,0,2,3,4,3,1,2,0,506,1,2,11,0.0378609849078281,2013
"MLI0870",505,50,0,1,1,0,4,3,3,0,0,1,506,0,1,11,0.0378609849078281,2013
"MLI0871",505,20,2,4,0,2,2,5,3,0,0,1,506,0,2,11,0.0378609849078281,2013
"MLI0872",505,68,2,4,1,2,3,5,3,0,0,0,506,2,1,11,0.0378609849078281,2013
"MLI0873",505,43,0,1,0,1,3,4,1,1,1,0,514,0,2,11,0.0378609849078281,2013
"MLI0874",505,24,0,1,2,3,3,4,1,1,1,0,514,0,1,11,0.0378609849078281,2013
"MLI0875",505,40,0,0,0,0,3,5,0,0,0,0,514,1,2,11,0.0378609849078281,2013
"MLI0876",505,38,0,4,1,0,3,5,3,3,3,3,9995,1,1,11,0.0378609849078281,2013
"MLI0877",505,21,3,3,2,2,4,2,0,1,0,3,514,1,1,11,0.0378609849078281,2013
"MLI0878",505,20,0,2,0,0,4,2,0,1,2,2,514,1,2,11,0.0378609849078281,2013
"MLI0879",505,47,0,4,3,4,4,5,0,0,0,3,514,1,2,11,0.0378609849078281,2013
"MLI0880",505,70,2,0,2,4,3,1,3,3,3,3,514,1,1,11,0.0378609849078281,2013
"MLI0881",505,70,0,0,0,0,1,4,2,1,1,1,506,0,1,11,0.0378609849078281,2013
"MLI0882",505,21,3,3,1,2,4,2,3,1,1,1,506,0,2,11,0.0378609849078281,2013
"MLI0883",505,70,0,0,0,0,0,5,0,1,1,1,506,0,1,11,0.0378609849078281,2013
"MLI0884",505,25,1,2,2,1,3,5,0,3,3,3,506,0,2,11,0.0378609849078281,2013
"MLI0885",505,35,3,0,1,0,4,2,2,1,2,1,506,1,2,11,0.0378609849078281,2013
"MLI0886",505,45,0,0,0,0,3,4,3,0,0,0,506,1,1,11,0.0378609849078281,2013
"MLI0887",505,42,2,2,4,4,2,1,3,2,0,1,506,0,1,11,0.0378609849078281,2013
"MLI0888",505,19,2,0,2,3,2,5,3,0,0,0,506,1,2,11,0.0378609849078281,2013
"MLI0889",505,37,2,3,0,3,3,2,1,1,1,0,504,0,1,11,0.0378609849078281,2013
"MLI0890",505,30,1,1,1,1,1,4,0,1,1,1,504,0,2,11,0.0378609849078281,2013
"MLI0891",505,24,0,0,0,0,0,5,3,0,0,0,504,1,2,11,0.0378609849078281,2013
"MLI0892",505,65,0,3,1,3,3,5,3,3,3,3,504,1,1,11,0.0378609849078281,2013
"MLI0893",505,30,1,0,0,0,4,2,2,1,1,1,517,1,2,11,0.0378609849078281,2013
"MLI0894",505,62,2,1,0,0,4,1,0,1,1,2,517,1,1,11,0.0378609849078281,2013
"MLI0895",505,45,3,0,0,0,3,5,3,2,1,2,504,1,1,11,0.0378609849078281,2013
"MLI0896",505,20,2,0,0,0,2,1,0,1,1,1,504,1,2,11,0.0378609849078281,2013
"MLI0897",505,28,2,2,0,0,3,4,0,0,0,1,504,0,1,11,0.0378609849078281,2013
"MLI0898",505,19,0,3,0,2,3,4,0,3,3,2,504,0,2,11,0.0378609849078281,2013
"MLI0899",505,34,3,4,3,3,3,1,3,3,3,3,504,0,2,11,0.0378609849078281,2013
"MLI0900",505,75,1,0,1,1,3,5,3,0,0,0,506,1,1,11,0.0378609849078281,2013
"MLI0901",505,25,1,2,2,0,3,4,1,1,1,1,517,1,2,11,0.0378609849078281,2013
"MLI0902",505,55,3,2,3,1,4,4,2,1,1,2,517,1,1,11,0.0378609849078281,2013
"MLI0903",505,67,2,0,2,4,3,2,3,0,2,3,504,1,1,11,0.0378609849078281,2013
"MLI0904",505,72,3,0,4,0,4,5,3,0,0,0,517,1,2,11,0.0378609849078281,2013
"MLI0905",505,20,3,0,0,0,3,4,3,1,3,0,506,0,2,11,0.0378609849078281,2013
"MLI0906",505,52,3,0,0,0,3,1,3,9,9,0,506,0,1,11,0.0378609849078281,2013
"MLI0907",505,28,0,0,0,0,3,1,0,2,2,2,506,0,2,11,0.0378609849078281,2013
"MLI0908",505,36,0,0,0,0,0,9,0,1,1,9,506,0,1,11,0.0378609849078281,2013
"MLI0909",505,37,2,3,2,0,4,4,1,0,0,1,506,0,2,11,0.0378609849078281,2013
"MLI0910",505,45,0,0,0,0,3,4,3,2,1,0,506,0,1,11,0.0378609849078281,2013
"MLI0911",505,53,1,0,4,0,4,5,3,1,1,1,506,1,1,11,0.0378609849078281,2013
"MLI0912",505,28,2,0,3,0,3,4,3,1,1,1,506,0,2,11,0.0378609849078281,2013
"MLI0913",505,35,0,3,3,0,4,4,1,2,2,2,514,0,1,11,0.0378609849078281,2013
"MLI0914",505,27,0,0,0,0,0,4,3,9,9,9,514,1,2,11,0.0378609849078281,2013
"MLI0915",505,26,2,3,2,0,3,4,1,1,1,0,514,0,1,11,0.0378609849078281,2013
"MLI0916",505,33,3,3,0,0,4,3,1,9,9,9,514,0,2,11,0.0378609849078281,2013
"MLI0917",505,43,0,2,0,0,4,3,1,2,1,2,514,1,2,11,0.0378609849078281,2013
"MLI0918",505,35,2,3,2,2,4,5,3,0,0,0,514,0,1,11,0.0378609849078281,2013
"MLI0919",505,40,0,2,1,1,4,2,2,1,2,2,514,0,2,11,0.0378609849078281,2013
"MLI0920",505,42,3,2,4,0,2,1,3,2,1,0,514,0,1,11,0.0378609849078281,2013
"MLI0921",505,34,0,3,3,3,4,2,1,2,2,3,506,7,1,11,0.0378609849078281,2013
"MLI0922",505,25,3,2,2,3,4,2,2,2,2,0,506,0,2,11,0.0378609849078281,2013
"MLI0923",505,20,3,3,2,3,3,5,0,0,0,0,506,0,2,11,0.0378609849078281,2013
"MLI0924",505,46,0,4,2,2,2,1,0,3,3,3,506,0,1,11,0.0378609849078281,2013
"MLI0925",505,40,1,3,2,1,4,2,3,1,0,0,506,0,1,11,0.0378609849078281,2013
"MLI0926",505,19,2,3,3,3,4,2,3,0,9,2,506,1,2,11,0.0378609849078281,2013
"MLI0927",505,30,2,4,0,4,4,5,3,3,3,3,506,0,2,11,0.0378609849078281,2013
"MLI0928",505,30,2,3,3,4,3,5,3,1,1,3,506,0,1,11,0.0378609849078281,2013
"MLI0929",505,20,0,0,0,0,0,2,3,1,1,0,506,0,2,11,0.0378609849078281,2013
"MLI0930",505,19,0,0,0,0,0,4,1,1,2,2,506,4,1,11,0.0378609849078281,2013
"MLI0931",505,27,0,0,0,3,0,5,0,2,2,3,506,0,2,11,0.0378609849078281,2013
"MLI0932",505,34,0,0,2,2,3,5,1,2,2,2,506,1,1,11,0.0378609849078281,2013
"MLI0933",505,26,1,0,1,0,4,2,0,3,3,3,506,0,2,11,0.0378609849078281,2013
"MLI0934",505,45,0,0,0,0,4,4,3,1,1,1,506,1,1,11,0.0378609849078281,2013
"MLI0935",505,35,0,0,4,4,4,1,2,2,2,2,506,1,1,11,0.0378609849078281,2013
"MLI0936",505,30,0,0,3,9,2,5,3,3,2,2,506,1,2,11,0.0378609849078281,2013
"MLI0937",505,60,0,2,0,0,2,2,0,1,1,0,506,0,2,11,0.0378609849078281,2013
"MLI0938",505,21,2,1,1,1,1,4,1,3,3,3,506,7,1,11,0.0378609849078281,2013
"MLI0939",505,48,0,1,0,3,0,1,3,3,2,2,506,3,1,11,0.0378609849078281,2013
"MLI0940",505,55,0,0,0,0,0,1,3,0,0,0,506,0,2,11,0.0378609849078281,2013
"MLI0941",505,19,0,0,0,0,0,2,3,0,0,1,506,2,1,11,0.0378609849078281,2013
"MLI0942",505,30,0,0,0,0,0,4,3,1,0,0,506,0,2,11,0.0378609849078281,2013
"MLI0943",505,35,0,3,4,4,0,1,3,3,3,0,506,1,2,11,0.0378609849078281,2013
"MLI0944",505,44,0,3,3,4,3,5,3,1,1,3,506,2,1,11,0.0378609849078281,2013
"MLI0945",505,80,1,2,3,2,4,4,2,2,3,2,504,0,1,11,0.0378609849078281,2013
"MLI0946",505,24,0,0,0,0,2,4,0,3,3,3,504,0,2,11,0.0378609849078281,2013
"MLI0947",505,65,0,0,0,2,0,9,3,2,2,2,504,1,2,11,0.0378609849078281,2013
"MLI0948",505,75,0,0,0,1,0,1,1,2,2,2,504,0,1,11,0.0378609849078281,2013
"MLI0949",505,20,0,0,0,0,0,2,1,1,3,3,504,2,2,11,0.0378609849078281,2013
"MLI0950",505,45,2,0,3,1,2,4,3,0,0,1,504,0,1,11,0.0378609849078281,2013
"MLI0951",505,28,4,0,3,2,2,1,3,0,0,0,504,1,2,11,0.0378609849078281,2013
"MLI0952",505,81,2,0,3,2,4,5,3,0,0,0,504,1,1,11,0.0378609849078281,2013
"MLI0953",505,30,2,0,0,2,3,4,1,1,0,0,518,0,2,11,0.0378609849078281,2013
"MLI0954",505,64,1,0,0,0,4,2,3,9,0,3,518,4,1,11,0.0378609849078281,2013
"MLI0955",505,29,1,1,1,1,1,1,0,3,3,3,518,0,2,11,0.0378609849078281,2013
"MLI0956",505,46,3,0,3,3,3,1,3,0,0,0,504,1,1,11,0.0378609849078281,2013
"MLI0957",505,45,0,0,0,0,0,2,2,1,2,2,504,3,2,11,0.0378609849078281,2013
"MLI0958",505,34,1,2,3,3,3,4,1,1,1,1,518,1,1,11,0.0378609849078281,2013
"MLI0959",505,45,0,0,0,0,2,5,0,3,3,3,514,1,1,11,0.0378609849078281,2013
"MLI0960",505,28,2,0,0,0,0,4,3,0,0,0,518,1,2,11,0.0378609849078281,2013
"MLI0961",505,25,0,0,0,3,3,4,0,1,1,1,519,0,1,11,0.0378609849078281,2013
"MLI0962",505,20,0,0,0,4,0,2,2,1,1,1,506,0,2,11,0.0378609849078281,2013
"MLI0963",505,35,0,2,0,1,2,5,3,3,3,3,516,2,2,11,0.0378609849078281,2013
"MLI0964",505,18,0,0,0,0,2,5,1,1,1,1,501,4,1,11,0.0378609849078281,2013
"MLI0965",505,47,0,0,0,0,3,2,1,2,1,1,506,1,1,11,0.0378609849078281,2013
"MLI0966",505,28,0,0,0,0,3,4,3,2,1,2,9995,2,2,11,0.0378609849078281,2013
"MLI0967",505,55,0,0,3,2,4,1,2,1,1,3,514,1,2,11,0.0378609849078281,2013
"MLI0968",505,18,0,0,0,0,2,1,3,1,1,1,506,4,1,11,0.0378609849078281,2013
"MLI0969",505,18,2,4,3,4,4,2,2,0,0,1,504,0,2,11,0.0378609849078281,2013
"MLI0970",505,36,2,0,0,2,4,4,3,0,9,9,504,0,1,11,0.0378609849078281,2013
"MLI0971",505,45,0,0,0,0,3,9,1,9,9,2,504,0,1,11,0.0378609849078281,2013
"MLI0972",505,22,3,4,1,4,3,1,9,9,9,9,504,0,2,11,0.0378609849078281,2013
"MLI0973",505,30,0,1,1,1,4,4,2,3,3,3,504,0,2,11,0.0378609849078281,2013
"MLI0974",505,30,0,0,3,0,3,3,1,0,0,1,504,1,1,11,0.0378609849078281,2013
"MLI0975",505,40,0,0,0,0,2,5,3,3,0,0,504,1,2,11,0.0378609849078281,2013
"MLI0976",505,38,4,0,3,2,3,5,3,3,3,1,504,1,1,11,0.0378609849078281,2013
"MLI0977",505,40,3,1,3,0,4,2,2,1,1,0,504,0,2,11,0.0378609849078281,2013
"MLI0978",505,95,3,1,3,3,4,2,0,1,1,1,504,0,1,11,0.0378609849078281,2013
"MLI0979",505,30,0,0,2,2,2,5,3,9,9,9,504,1,2,11,0.0378609849078281,2013
"MLI0980",505,40,3,0,1,0,3,3,9,9,9,9,504,1,1,11,0.0378609849078281,2013
"MLI0981",505,62,0,0,0,0,3,4,3,2,2,3,504,1,1,11,0.0378609849078281,2013
"MLI0982",505,45,0,0,0,0,1,2,2,0,0,2,504,0,2,11,0.0378609849078281,2013
"MLI0983",505,67,3,0,0,0,4,5,3,1,1,1,504,1,1,11,0.0378609849078281,2013
"MLI0984",505,40,0,0,4,4,3,4,3,0,0,0,504,1,2,11,0.0378609849078281,2013
"MLI0985",505,55,3,0,2,0,4,1,3,0,2,2,514,1,1,11,0.0378609849078281,2013
"MLI0986",505,19,0,0,3,0,2,4,2,1,1,1,514,1,2,11,0.0378609849078281,2013
"MLI0987",505,25,3,1,1,1,4,2,0,0,1,2,514,0,2,11,0.0378609849078281,2013
"MLI0988",505,60,2,0,0,2,2,5,3,0,0,0,514,1,1,11,0.0378609849078281,2013
"MLI0989",505,43,3,2,4,1,3,1,3,1,1,1,514,1,1,11,0.0378609849078281,2013
"MLI0990",505,25,3,0,2,0,4,2,3,2,2,2,514,1,2,11,0.0378609849078281,2013
"MLI0991",505,35,3,3,2,2,3,5,0,0,0,2,514,1,1,11,0.0378609849078281,2013
"MLI0992",505,35,3,2,1,3,3,2,2,0,0,2,514,1,2,11,0.0378609849078281,2013
"MLI0993",505,55,0,0,0,0,3,2,3,1,1,0,504,0,2,11,0.0378609849078281,2013
"MLI0994",505,51,0,0,0,0,0,2,0,2,2,2,517,1,1,11,0.0378609849078281,2013
"MLI0995",505,50,0,0,0,0,0,5,3,3,3,3,518,6,2,11,0.0378609849078281,2013
"MLI0996",505,45,0,1,1,0,3,5,0,3,3,3,514,6,1,11,0.0378609849078281,2013
"MLI0997",505,21,0,0,1,3,1,5,3,0,0,0,514,1,2,11,0.0378609849078281,2013
"MLI0998",505,32,0,0,0,0,3,9,3,3,3,3,514,1,1,11,0.0378609849078281,2013
"MLI0999",505,45,0,0,0,3,0,9,9,9,9,9,514,1,2,11,0.0378609849078281,2013
"MLI1000",505,53,0,0,0,0,0,1,0,9,9,3,514,5,1,11,0.0378609849078281,2013
"MLI1001",505,24,3,0,3,1,3,4,0,0,0,0,504,6,2,11,0.0378609849078281,2013
"MLI1002",505,58,3,0,0,1,3,4,3,3,3,3,514,5,1,11,0.0378609849078281,2013
"MLI1003",505,37,0,0,1,0,3,1,3,0,0,0,518,7,1,11,0.0378609849078281,2013
"MLI1004",505,22,2,0,3,0,3,9,0,9,9,9,514,2,2,11,0.0378609849078281,2013
"MLI1005",505,19,3,0,3,3,3,2,3,0,0,0,514,1,2,11,0.0378609849078281,2013
"MLI1006",505,37,1,0,0,0,0,4,1,1,0,1,517,1,1,11,0.0378609849078281,2013
"MLI1007",505,50,0,0,2,0,2,1,3,1,0,1,501,1,2,11,0.0378609849078281,2013
"MLI1008",505,55,0,0,3,4,3,1,1,0,0,3,514,3,1,11,0.0378609849078281,2013
"MLI1009",509,20,0,0,0,0,2,1,2,9,1,1,501,7,2,18,50.80204778157,2013
"MLI1010",509,63,3,0,3,2,4,5,3,3,2,3,517,1,1,18,50.80204778157,2013
"MLI1011",509,46,1,0,0,0,1,1,2,0,0,0,513,2,1,18,50.80204778157,2013
"MLI1012",509,20,1,0,1,1,2,1,0,2,9,9,514,0,2,18,50.80204778157,2013
"MLI1013",509,40,4,0,4,4,4,2,0,1,1,1,511,8,1,18,50.80204778157,2013
"MLI1014",509,20,4,2,0,4,4,2,0,0,1,2,511,6,2,18,50.80204778157,2013
"MLI1015",509,20,1,0,0,3,2,1,0,1,1,1,512,1,2,18,50.80204778157,2013
"MLI1016",509,27,0,0,0,0,0,4,1,1,0,1,517,1,1,18,50.80204778157,2013
"MLI1017",509,24,0,0,0,0,0,1,3,2,1,2,517,1,1,18,50.80204778157,2013
"MLI1018",509,26,0,0,0,1,0,3,2,3,2,1,501,6,2,18,50.80204778157,2013
"MLI1019",509,49,0,0,0,0,0,1,1,2,2,2,501,2,1,18,50.80204778157,2013
"MLI1020",509,19,0,0,0,0,0,1,1,1,1,1,513,6,2,18,50.80204778157,2013
"MLI1021",509,42,0,4,0,4,4,2,2,1,1,3,514,3,2,18,50.80204778157,2013
"MLI1022",509,27,0,0,0,0,0,2,3,1,1,1,501,8,1,18,50.80204778157,2013
"MLI1023",509,70,3,1,1,2,1,5,1,1,1,0,517,1,2,18,50.80204778157,2013
"MLI1024",509,18,0,0,0,2,3,1,0,3,1,1,511,9,1,18,50.80204778157,2013
"MLI1025",509,22,1,4,0,3,3,1,1,2,1,2,501,6,1,18,50.80204778157,2013
"MLI1026",509,40,2,0,0,2,4,9,2,9,9,9,514,2,2,18,50.80204778157,2013
"MLI1027",509,18,1,1,2,1,1,3,1,1,1,1,518,2,1,18,50.80204778157,2013
"MLI1028",509,29,0,0,0,0,1,4,2,3,3,1,501,6,2,18,50.80204778157,2013
"MLI1029",509,58,3,0,3,3,4,4,1,3,3,3,514,1,2,18,50.80204778157,2013
"MLI1030",509,36,0,0,0,0,4,2,3,2,1,3,511,1,1,18,50.80204778157,2013
"MLI1031",509,25,2,2,0,1,3,4,3,3,2,9,513,4,2,18,50.80204778157,2013
"MLI1032",509,22,3,0,0,1,4,5,3,9,9,9,501,0,1,18,50.80204778157,2013
"MLI1033",509,21,0,0,0,4,2,1,2,1,1,1,506,6,2,18,50.80204778157,2013
"MLI1034",509,41,0,0,0,0,0,4,2,1,1,1,504,9,1,18,50.80204778157,2013
"MLI1035",509,28,1,0,2,1,1,3,3,2,2,2,501,6,1,18,50.80204778157,2013
"MLI1036",509,28,1,0,0,1,1,1,1,1,1,2,511,2,2,18,50.80204778157,2013
"MLI1037",509,22,0,0,0,0,0,2,3,3,3,3,514,6,1,18,50.80204778157,2013
"MLI1038",509,22,0,0,0,0,0,2,1,1,2,2,513,4,2,18,50.80204778157,2013
"MLI1039",509,51,0,0,2,2,4,1,0,3,9,1,501,2,1,18,50.80204778157,2013
"MLI1040",509,60,4,0,3,4,4,1,3,1,1,0,501,0,2,18,50.80204778157,2013
"MLI1041",509,48,2,0,3,0,4,2,3,2,2,1,510,6,1,18,50.80204778157,2013
"MLI1042",509,22,0,0,0,1,0,4,0,2,2,1,516,6,2,18,50.80204778157,2013
"MLI1043",509,34,1,1,1,1,1,1,0,3,2,2,514,0,2,18,50.80204778157,2013
"MLI1044",509,33,0,0,0,0,1,2,3,2,2,2,518,7,1,18,50.80204778157,2013
"MLI1045",509,32,4,4,1,1,3,4,3,1,1,0,511,8,1,18,50.80204778157,2013
"MLI1046",509,28,0,4,4,4,4,4,3,3,3,3,503,1,2,18,50.80204778157,2013
"MLI1047",509,20,3,0,1,4,4,1,1,3,2,3,517,3,2,18,50.80204778157,2013
"MLI1048",509,48,2,3,2,2,4,5,3,3,2,2,501,0,1,18,50.80204778157,2013
"MLI1049",509,32,0,0,2,0,0,1,0,3,3,3,512,8,1,18,50.80204778157,2013
"MLI1050",509,22,0,0,0,2,2,1,2,1,1,1,518,6,2,18,50.80204778157,2013
"MLI1051",509,55,0,0,0,0,1,3,0,1,1,1,501,0,2,18,50.80204778157,2013
"MLI1052",509,21,0,0,0,0,0,4,3,1,1,2,501,7,1,18,50.80204778157,2013
"MLI1053",509,56,2,1,4,4,4,2,0,3,3,3,501,6,2,18,50.80204778157,2013
"MLI1054",509,30,0,0,1,0,4,2,3,2,2,3,501,8,1,18,50.80204778157,2013
"MLI1055",509,42,3,0,2,4,4,3,3,9,9,9,514,2,2,18,50.80204778157,2013
"MLI1056",509,42,0,0,0,1,4,1,1,0,0,1,511,4,1,18,50.80204778157,2013
"MLI1057",509,19,0,0,0,2,3,1,3,9,1,1,501,2,2,18,50.80204778157,2013
"MLI1058",509,42,4,0,3,3,4,2,3,3,3,3,501,2,1,18,50.80204778157,2013
"MLI1059",509,26,0,0,0,0,1,1,3,1,1,1,517,6,1,18,50.80204778157,2013
"MLI1060",509,70,0,0,0,0,1,4,2,1,1,1,514,0,2,18,50.80204778157,2013
"MLI1061",509,32,0,0,0,0,0,2,1,1,0,1,501,6,1,18,50.80204778157,2013
"MLI1062",509,38,0,0,0,0,3,2,0,3,3,2,501,3,2,18,50.80204778157,2013
"MLI1063",509,73,0,0,0,0,0,3,3,9,0,9,517,0,2,18,50.80204778157,2013
"MLI1064",509,18,0,0,0,0,3,1,3,0,3,3,501,9,1,18,50.80204778157,2013
"MLI1065",509,26,0,0,0,0,0,1,2,1,1,1,501,6,2,18,50.80204778157,2013
"MLI1066",509,36,0,0,0,4,0,2,2,2,2,2,501,8,1,18,50.80204778157,2013
"MLI1067",509,23,0,0,0,0,0,1,1,1,1,1,514,4,2,18,50.80204778157,2013
"MLI1068",509,51,0,0,0,0,2,1,0,3,3,3,511,6,1,18,50.80204778157,2013
"MLI1069",509,29,0,0,0,1,3,1,0,2,3,1,514,8,1,18,50.80204778157,2013
"MLI1070",509,54,0,0,0,0,1,1,0,3,3,3,501,4,2,18,50.80204778157,2013
"MLI1071",509,47,3,3,3,3,4,4,3,9,0,0,514,8,2,18,50.80204778157,2013
"MLI1072",509,55,2,0,0,0,3,1,0,2,0,1,514,9,1,18,50.80204778157,2013
"MLI1073",509,58,0,0,0,0,0,2,3,1,1,0,501,6,2,18,50.80204778157,2013
"MLI1074",509,26,0,0,0,0,0,1,3,1,1,1,501,7,1,18,50.80204778157,2013
"MLI1075",509,32,0,0,0,0,0,3,3,2,2,2,514,4,1,18,50.80204778157,2013
"MLI1076",509,34,0,0,0,0,0,1,1,1,1,1,504,6,2,18,50.80204778157,2013
"MLI1077",509,25,0,0,0,0,0,1,0,0,1,1,511,8,1,18,50.80204778157,2013
"MLI1078",509,19,0,0,0,0,0,4,3,2,2,3,501,7,2,18,50.80204778157,2013
"MLI1079",509,60,0,0,0,0,0,1,3,2,2,2,516,9,1,18,50.80204778157,2013
"MLI1080",509,52,0,0,0,0,0,2,2,1,2,2,514,4,2,18,50.80204778157,2013
"MLI1081",509,46,0,0,3,3,4,4,2,1,1,1,517,2,2,18,50.80204778157,2013
"MLI1082",509,42,0,0,0,0,0,1,3,3,3,3,511,8,1,18,50.80204778157,2013
"MLI1083",509,68,0,0,0,0,0,1,2,1,1,1,517,4,1,18,50.80204778157,2013
"MLI1084",509,32,1,1,1,1,1,1,2,1,1,2,514,2,2,18,50.80204778157,2013
"MLI1085",509,35,4,4,4,4,4,4,1,1,2,2,511,4,2,18,50.80204778157,2013
"MLI1086",509,56,0,0,0,0,0,4,1,2,2,2,511,8,1,18,50.80204778157,2013
"MLI1087",509,44,3,0,1,3,4,1,0,2,2,2,511,1,2,18,50.80204778157,2013
"MLI1088",509,32,0,0,0,0,2,1,2,2,3,3,511,0,1,18,50.80204778157,2013
"MLI1089",509,21,0,0,0,0,2,1,0,1,1,1,517,7,1,18,50.80204778157,2013
"MLI1090",509,50,0,0,0,0,1,2,3,3,3,3,501,1,2,18,50.80204778157,2013
"MLI1091",509,30,1,0,0,0,1,1,2,1,1,1,511,2,2,18,50.80204778157,2013
"MLI1092",509,49,0,0,0,0,0,2,3,1,1,0,503,8,1,18,50.80204778157,2013
"MLI1093",509,31,0,0,0,0,2,4,3,2,2,1,514,6,2,18,50.80204778157,2013
"MLI1094",509,32,0,0,0,0,0,3,2,1,2,2,501,5,1,18,50.80204778157,2013
"MLI1095",509,45,4,4,3,2,3,1,2,0,0,0,501,0,1,18,50.80204778157,2013
"MLI1096",509,30,2,4,1,4,4,2,3,1,1,1,514,0,2,18,50.80204778157,2013
"MLI1097",509,24,0,0,0,0,0,4,0,9,9,9,514,2,2,18,50.80204778157,2013
"MLI1098",509,21,0,0,0,0,1,1,1,1,1,1,517,4,1,18,50.80204778157,2013
"MLI1099",509,60,0,0,0,0,0,1,2,3,3,3,511,7,1,18,50.80204778157,2013
"MLI1100",509,32,1,0,1,2,1,4,2,1,1,1,517,0,2,18,50.80204778157,2013
"MLI1101",509,26,0,0,0,3,2,2,1,0,2,2,514,8,1,18,50.80204778157,2013
"MLI1102",509,60,0,0,0,0,0,2,0,3,3,3,517,0,2,18,50.80204778157,2013
"MLI1103",509,23,0,0,0,2,1,3,2,9,9,9,518,3,2,18,50.80204778157,2013
"MLI1104",509,29,1,4,0,0,4,1,1,2,2,2,503,8,1,18,50.80204778157,2013
