"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0822",503,86,0,3,2,0,2,4,2,1,1,1,514,0,2,2,0.0523850629849426,2015
"MLI0823",503,57,0,0,0,0,2,1,2,2,2,2,514,0,1,2,0.0523850629849426,2015
"MLI0824",503,35,0,4,0,0,3,4,1,2,2,2,501,0,2,2,0.0523850629849426,2015
"MLI0825",503,32,0,3,0,0,4,1,3,0,0,0,514,2,2,2,0.0523850629849426,2015
"MLI0826",503,56,0,4,2,0,4,5,3,2,0,0,514,0,1,2,0.0523850629849426,2015
"MLI0827",503,35,0,2,2,0,3,4,3,1,0,0,501,1,2,2,0.0523850629849426,2015
"MLI0828",503,47,0,2,2,0,3,2,3,2,2,2,501,0,1,2,0.0523850629849426,2015
"MLI0829",503,54,2,2,2,0,3,2,2,1,1,1,514,0,1,2,0.0523850629849426,2015
"MLI0830",503,40,0,1,1,0,3,4,2,2,2,1,514,0,2,2,0.0523850629849426,2015
"MLI0831",503,48,0,3,1,2,3,2,2,1,1,1,514,0,1,2,0.0523850629849426,2015
"MLI0832",503,50,0,2,0,0,3,2,2,3,3,3,514,0,2,2,0.0523850629849426,2015
"MLI0833",503,57,0,2,3,0,4,1,3,1,1,0,513,0,2,2,0.0523850629849426,2015
"MLI0834",503,36,2,3,2,0,3,1,3,2,1,2,513,0,1,2,0.0523850629849426,2015
"MLI0835",503,40,0,3,2,0,2,3,2,0,0,1,513,0,2,2,0.0523850629849426,2015
"MLI0836",503,40,2,2,2,0,3,2,3,2,2,1,513,1,1,2,0.0523850629849426,2015
"MLI0837",503,48,2,0,0,0,2,4,2,1,2,1,513,0,1,2,0.0523850629849426,2015
"MLI0838",503,41,3,0,0,0,2,4,3,2,1,1,513,2,2,2,0.0523850629849426,2015
"MLI0839",503,36,0,2,2,0,3,4,3,2,3,3,513,1,1,2,0.0523850629849426,2015
"MLI0840",503,50,0,4,2,0,4,2,2,2,1,2,513,0,2,2,0.0523850629849426,2015
"MLI0841",503,35,0,2,2,0,3,1,1,1,1,2,503,0,2,2,0.0523850629849426,2015
"MLI0842",503,48,2,0,2,0,4,4,3,0,1,0,503,0,1,2,0.0523850629849426,2015
"MLI0843",503,18,2,2,3,0,2,1,2,1,2,1,503,4,2,2,0.0523850629849426,2015
"MLI0844",503,52,2,3,0,0,2,1,3,9,1,3,503,2,1,2,0.0523850629849426,2015
"MLI0845",503,50,2,0,0,0,4,2,3,1,1,1,503,0,1,2,0.0523850629849426,2015
"MLI0846",503,29,0,3,2,0,3,4,2,1,1,1,503,2,2,2,0.0523850629849426,2015
"MLI0847",503,47,1,2,0,0,4,1,2,3,2,3,503,0,1,2,0.0523850629849426,2015
"MLI0848",503,45,1,0,0,0,3,1,2,1,1,3,503,0,2,2,0.0523850629849426,2015
"MLI0849",503,25,0,0,2,0,3,4,3,0,0,0,503,0,2,2,0.0523850629849426,2015
"MLI0850",503,46,0,0,0,0,1,1,3,2,2,0,503,2,1,2,0.0523850629849426,2015
"MLI0851",503,32,0,0,2,0,3,2,3,1,1,1,503,0,2,2,0.0523850629849426,2015
"MLI0852",503,45,2,0,0,0,3,2,3,0,0,0,506,2,1,2,0.0523850629849426,2015
"MLI0853",503,32,2,1,2,0,2,2,2,1,1,1,503,5,1,2,0.0523850629849426,2015
"MLI0854",503,27,2,0,0,0,4,4,3,1,1,1,503,2,2,2,0.0523850629849426,2015
"MLI0855",503,69,0,0,2,0,4,2,0,3,3,3,503,0,1,2,0.0523850629849426,2015
"MLI0856",503,40,2,0,0,0,3,2,2,3,3,3,503,0,2,2,0.0523850629849426,2015
"MLI0857",503,42,0,0,0,2,3,2,3,1,1,2,501,1,2,2,0.0523850629849426,2015
"MLI0858",503,20,0,1,0,1,3,1,2,1,2,2,513,4,1,2,0.0523850629849426,2015
"MLI0859",503,22,0,0,0,1,2,4,2,1,1,1,513,4,2,2,0.0523850629849426,2015
"MLI0860",503,52,0,0,1,2,2,2,2,1,1,1,516,8,1,2,0.0523850629849426,2015
"MLI0861",503,38,2,0,0,0,2,2,2,1,1,2,514,0,1,2,0.0523850629849426,2015
"MLI0862",503,38,0,0,1,2,3,2,2,1,1,2,513,0,2,2,0.0523850629849426,2015
"MLI0863",503,30,0,0,1,0,2,2,2,1,2,0,513,5,1,2,0.0523850629849426,2015
"MLI0864",503,22,0,0,0,0,4,2,3,2,2,2,501,2,2,2,0.0523850629849426,2015
"MLI0865",503,43,0,0,0,0,0,1,3,1,2,2,516,3,2,2,0.0523850629849426,2015
"MLI0866",503,48,2,0,0,0,3,1,3,0,0,0,513,0,1,2,0.0523850629849426,2015
"MLI0867",503,26,0,0,0,0,2,4,3,0,0,1,513,1,2,2,0.0523850629849426,2015
"MLI0868",503,38,0,0,0,0,2,2,3,0,1,0,516,5,1,2,0.0523850629849426,2015
"MLI0869",503,29,0,0,0,0,2,2,2,1,1,1,506,8,1,2,0.0523850629849426,2015
"MLI0870",503,41,0,0,0,0,2,2,2,1,1,1,516,0,2,2,0.0523850629849426,2015
"MLI0871",503,35,0,0,0,1,3,2,2,3,3,3,514,0,1,2,0.0523850629849426,2015
"MLI0872",503,19,0,0,0,1,2,2,3,2,2,2,513,3,2,2,0.0523850629849426,2015
"MLI0873",503,58,0,0,0,0,3,1,3,0,0,0,513,2,2,2,0.0523850629849426,2015
"MLI0874",503,26,0,0,0,0,2,1,3,2,2,3,501,4,1,2,0.0523850629849426,2015
"MLI0875",503,45,0,0,0,3,3,1,3,1,1,1,513,5,2,2,0.0523850629849426,2015
"MLI0876",503,47,2,2,0,2,3,2,3,1,1,1,501,0,1,2,0.0523850629849426,2015
"MLI0877",503,49,0,0,1,1,4,2,2,1,2,2,501,1,1,2,0.0523850629849426,2015
"MLI0878",503,54,0,0,0,0,1,2,2,1,1,2,513,0,2,2,0.0523850629849426,2015
"MLI0879",503,48,0,0,0,1,4,2,3,1,1,1,513,3,1,2,0.0523850629849426,2015
"MLI0880",503,61,0,0,0,1,3,1,2,3,3,3,513,0,2,2,0.0523850629849426,2015
"MLI0881",504,62,3,3,3,0,3,1,3,1,1,3,514,0,1,17,0.0498229023172739,2015
"MLI0882",504,64,0,0,2,0,4,1,2,2,1,2,514,0,2,17,0.0498229023172739,2015
"MLI0883",504,50,0,0,0,0,3,5,3,0,0,0,514,1,1,17,0.0498229023172739,2015
"MLI0884",504,35,0,0,0,0,0,1,1,2,0,2,501,1,2,17,0.0498229023172739,2015
"MLI0885",504,56,0,0,0,0,2,5,2,0,0,0,514,1,1,17,0.0498229023172739,2015
"MLI0886",504,23,0,0,0,0,0,4,3,0,0,0,514,0,2,17,0.0498229023172739,2015
"MLI0887",504,38,1,0,2,0,4,1,2,1,1,1,514,1,2,17,0.0498229023172739,2015
"MLI0888",504,43,0,0,1,0,4,1,3,1,3,2,517,0,1,17,0.0498229023172739,2015
"MLI0889",504,27,3,2,0,0,3,4,3,0,0,0,501,0,2,17,0.0498229023172739,2015
"MLI0890",504,54,3,0,2,1,1,2,3,1,1,0,501,0,1,17,0.0498229023172739,2015
"MLI0891",504,25,3,0,2,0,3,1,1,1,1,1,501,2,1,17,0.0498229023172739,2015
"MLI0892",504,38,0,0,1,0,2,5,3,0,0,0,501,0,2,17,0.0498229023172739,2015
"MLI0893",504,25,0,0,0,0,2,5,3,2,1,0,501,3,1,17,0.0498229023172739,2015
"MLI0894",504,21,0,0,0,0,3,1,2,0,0,0,501,0,2,17,0.0498229023172739,2015
"MLI0895",504,55,1,0,2,1,4,1,2,1,1,1,501,0,2,17,0.0498229023172739,2015
"MLI0896",504,25,0,1,2,0,3,1,0,2,2,2,501,1,1,17,0.0498229023172739,2015
"MLI0897",504,80,1,0,0,3,3,5,3,1,0,0,517,1,1,17,0.0498229023172739,2015
"MLI0898",504,50,0,0,0,0,3,5,3,1,1,1,513,2,2,17,0.0498229023172739,2015
"MLI0899",504,50,0,0,0,0,0,1,2,2,2,2,501,2,1,17,0.0498229023172739,2015
"MLI0900",504,39,0,0,0,0,2,1,3,1,1,1,501,0,2,17,0.0498229023172739,2015
"MLI0901",504,26,0,0,0,2,3,5,2,0,1,1,513,2,1,17,0.0498229023172739,2015
"MLI0902",504,40,0,2,2,2,2,1,3,1,1,1,501,1,2,17,0.0498229023172739,2015
"MLI0903",504,50,0,0,0,0,2,1,2,0,0,0,517,0,2,17,0.0498229023172739,2015
"MLI0904",504,59,0,0,0,1,2,1,2,1,1,1,516,1,1,17,0.0498229023172739,2015
"MLI0905",504,22,1,2,0,1,3,1,3,9,2,3,501,2,1,17,0.0498229023172739,2015
"MLI0906",504,53,3,0,3,0,3,1,3,3,3,3,518,0,1,17,0.0498229023172739,2015
"MLI0907",504,23,0,0,0,0,0,1,3,3,2,1,514,3,2,17,0.0498229023172739,2015
"MLI0908",504,52,3,0,3,0,3,2,3,1,1,2,513,0,1,17,0.0498229023172739,2015
"MLI0909",504,25,0,3,0,0,0,4,2,1,1,1,511,1,2,17,0.0498229023172739,2015
"MLI0910",504,22,0,0,0,0,0,1,2,1,1,1,501,7,1,17,0.0498229023172739,2015
"MLI0911",504,28,2,3,0,0,3,1,3,1,1,0,501,2,2,17,0.0498229023172739,2015
"MLI0912",504,24,0,3,0,2,2,1,3,1,2,3,518,1,2,17,0.0498229023172739,2015
"MLI0913",504,52,3,0,0,0,2,1,3,1,1,1,504,2,1,17,0.0498229023172739,2015
"MLI0914",504,30,0,0,0,0,2,5,3,0,1,0,501,2,2,17,0.0498229023172739,2015
"MLI0915",504,43,0,3,0,0,3,1,3,0,0,1,501,1,1,17,0.0498229023172739,2015
"MLI0916",504,27,2,3,0,1,2,1,2,0,0,2,511,1,2,17,0.0498229023172739,2015
"MLI0917",504,70,3,0,0,0,3,5,3,0,0,0,504,1,1,17,0.0498229023172739,2015
"MLI0918",504,23,2,0,0,0,2,1,1,1,1,1,514,1,2,17,0.0498229023172739,2015
"MLI0919",504,48,0,1,0,0,3,1,2,3,3,3,501,0,2,17,0.0498229023172739,2015
"MLI0920",504,62,0,0,0,1,3,1,3,0,1,3,517,1,1,17,0.0498229023172739,2015
"MLI0921",504,32,0,0,0,0,2,5,3,0,0,0,504,0,2,17,0.0498229023172739,2015
"MLI0922",504,77,1,0,0,0,4,1,3,2,1,2,501,0,1,17,0.0498229023172739,2015
"MLI0923",504,38,0,0,2,0,2,1,2,1,1,2,517,1,1,17,0.0498229023172739,2015
"MLI0924",504,57,0,0,0,2,3,1,3,2,2,2,501,0,2,17,0.0498229023172739,2015
"MLI0925",504,29,0,0,0,1,3,1,3,0,0,1,514,1,2,17,0.0498229023172739,2015
"MLI0926",504,36,0,0,2,2,3,1,2,0,0,1,501,2,1,17,0.0498229023172739,2015
"MLI0927",504,40,3,0,0,0,3,2,3,1,1,2,501,1,1,17,0.0498229023172739,2015
"MLI0928",504,30,1,0,0,1,2,1,3,1,1,1,517,0,2,17,0.0498229023172739,2015
"MLI0929",504,25,0,2,0,0,3,5,3,1,1,2,513,4,1,17,0.0498229023172739,2015
"MLI0930",504,25,0,2,0,0,3,4,3,1,2,2,513,0,2,17,0.0498229023172739,2015
"MLI0931",504,33,2,4,1,0,2,1,2,0,0,0,513,2,1,17,0.0498229023172739,2015
"MLI0932",504,38,2,0,0,0,2,5,3,0,0,1,513,0,2,17,0.0498229023172739,2015
"MLI0933",504,23,0,0,0,0,2,1,3,0,1,1,513,2,1,17,0.0498229023172739,2015
"MLI0934",504,34,0,0,0,0,2,2,3,1,1,0,513,0,2,17,0.0498229023172739,2015
"MLI0935",504,38,1,0,0,1,4,1,0,3,3,3,517,0,2,17,0.0498229023172739,2015
"MLI0936",504,63,0,1,0,1,2,1,1,3,3,1,501,5,1,17,0.0498229023172739,2015
"MLI0937",504,60,3,0,0,0,4,5,3,1,1,1,501,0,1,17,0.0498229023172739,2015
"MLI0938",504,26,3,0,0,0,3,4,3,1,1,1,501,0,2,17,0.0498229023172739,2015
"MLI0939",504,29,0,4,0,0,1,1,3,1,1,0,501,0,1,17,0.0498229023172739,2015
"MLI0940",504,35,2,0,0,0,3,1,3,0,3,3,501,0,2,17,0.0498229023172739,2015
"MLI0941",504,59,0,0,0,0,2,1,3,0,0,2,501,2,1,17,0.0498229023172739,2015
"MLI0942",504,65,0,0,2,0,3,1,3,1,1,1,501,0,2,17,0.0498229023172739,2015
"MLI0943",504,35,1,1,0,0,3,1,3,1,1,2,501,0,2,17,0.0498229023172739,2015
"MLI0944",504,37,0,2,2,0,3,1,0,1,1,2,501,0,1,17,0.0498229023172739,2015
"MLI0945",504,66,2,0,1,0,3,4,3,1,0,2,512,0,1,17,0.0498229023172739,2015
"MLI0946",504,27,3,3,0,0,3,5,3,1,2,3,514,0,2,17,0.0498229023172739,2015
"MLI0947",504,28,3,4,2,0,3,1,3,2,2,0,9995,2,1,17,0.0498229023172739,2015
"MLI0948",504,50,0,0,0,0,0,4,3,0,0,0,514,0,2,17,0.0498229023172739,2015
"MLI0949",504,28,3,0,1,0,3,5,2,2,2,2,513,1,1,17,0.0498229023172739,2015
"MLI0950",504,42,0,0,0,0,0,1,3,1,1,1,514,0,2,17,0.0498229023172739,2015
"MLI0951",504,45,1,0,0,0,3,1,3,1,1,3,501,0,2,17,0.0498229023172739,2015
"MLI0952",504,64,0,0,0,0,3,1,3,0,0,3,517,1,1,17,0.0498229023172739,2015
"MLI0953",504,25,0,3,2,2,2,5,2,2,2,2,501,1,1,17,0.0498229023172739,2015
"MLI0954",504,30,3,0,0,0,3,5,3,1,1,1,515,0,2,17,0.0498229023172739,2015
"MLI0955",504,30,0,4,3,0,3,1,3,0,0,3,501,2,1,17,0.0498229023172739,2015
"MLI0956",504,21,0,0,0,0,0,5,3,1,1,0,513,1,2,17,0.0498229023172739,2015
"MLI0957",504,29,3,0,3,0,3,5,2,1,1,1,501,1,1,17,0.0498229023172739,2015
"MLI0958",504,48,0,0,0,0,0,1,1,2,2,2,517,1,2,17,0.0498229023172739,2015
"MLI0959",504,35,1,0,1,0,3,1,3,1,2,2,518,1,1,17,0.0498229023172739,2015
"MLI0960",504,21,1,0,2,1,3,1,3,3,3,3,513,1,2,17,0.0498229023172739,2015
"MLI0961",504,28,0,0,0,0,1,5,3,1,2,1,501,0,2,17,0.0498229023172739,2015
"MLI0962",504,32,2,0,3,2,3,1,3,1,1,2,513,2,1,17,0.0498229023172739,2015
"MLI0963",504,32,2,1,0,1,0,1,3,1,1,1,513,1,1,17,0.0498229023172739,2015
"MLI0964",504,35,0,0,0,0,0,2,2,0,0,1,501,2,2,17,0.0498229023172739,2015
"MLI0965",504,42,2,0,2,0,3,1,3,1,1,1,513,2,1,17,0.0498229023172739,2015
"MLI0966",504,28,0,0,0,0,3,1,3,1,1,1,513,0,2,17,0.0498229023172739,2015
"MLI0967",504,29,0,0,0,1,3,1,3,3,3,3,515,2,2,17,0.0498229023172739,2015
"MLI0968",504,59,1,1,0,1,3,1,3,1,1,1,513,2,1,17,0.0498229023172739,2015
"MLI0969",504,45,2,1,0,3,3,2,3,1,1,3,514,1,1,17,0.0498229023172739,2015
"MLI0970",504,37,1,0,0,2,3,1,2,1,0,1,513,0,2,17,0.0498229023172739,2015
"MLI0971",504,43,0,0,0,0,1,5,3,1,1,3,513,0,1,17,0.0498229023172739,2015
"MLI0972",504,40,2,0,2,0,3,2,3,0,0,1,513,0,2,17,0.0498229023172739,2015
"MLI0973",504,35,0,0,0,0,2,5,3,1,1,2,513,1,1,17,0.0498229023172739,2015
"MLI0974",504,25,0,0,0,0,0,1,3,1,1,0,503,1,2,17,0.0498229023172739,2015
"MLI0975",504,25,0,0,0,0,2,1,3,0,0,2,514,1,2,17,0.0498229023172739,2015
"MLI0976",504,56,1,0,0,0,3,1,3,1,1,3,513,1,1,17,0.0498229023172739,2015
"MLI0977",504,55,3,0,2,0,3,2,3,1,1,2,513,1,1,17,0.0498229023172739,2015
"MLI0978",504,19,3,0,0,3,3,1,2,1,1,2,513,4,2,17,0.0498229023172739,2015
"MLI0979",504,43,2,0,0,0,1,5,3,0,0,1,513,2,1,17,0.0498229023172739,2015
"MLI0980",504,29,0,0,2,0,3,1,3,1,2,1,513,1,2,17,0.0498229023172739,2015
"MLI0981",504,54,0,0,1,0,3,1,3,2,2,3,513,1,1,17,0.0498229023172739,2015
"MLI0982",504,36,0,0,0,0,3,5,3,1,1,1,513,0,2,17,0.0498229023172739,2015
"MLI0983",504,27,0,0,0,0,2,1,3,1,1,2,513,2,2,17,0.0498229023172739,2015
"MLI0984",504,45,0,1,2,1,3,1,3,2,2,2,513,1,1,17,0.0498229023172739,2015
"MLI0985",504,62,2,0,0,0,3,1,3,3,3,3,516,2,2,17,0.0498229023172739,2015
"MLI0986",504,72,0,0,1,0,2,4,2,3,2,2,501,1,1,17,0.0498229023172739,2015
"MLI0987",504,55,4,0,0,0,4,5,3,1,1,2,512,1,2,17,0.0498229023172739,2015
"MLI0988",504,55,3,0,0,0,4,5,0,3,3,3,519,0,1,17,0.0498229023172739,2015
"MLI0989",504,35,3,0,2,0,3,1,3,0,0,2,501,0,2,17,0.0498229023172739,2015
"MLI0990",504,68,0,0,0,0,2,1,3,0,1,0,501,2,1,17,0.0498229023172739,2015
"MLI0991",504,56,0,0,0,0,2,5,3,1,0,0,512,0,2,17,0.0498229023172739,2015
"MLI0992",504,40,0,1,0,1,2,1,3,1,1,1,501,0,1,17,0.0498229023172739,2015
"MLI0993",504,67,0,0,0,0,0,5,3,1,1,2,501,1,1,17,0.0498229023172739,2015
"MLI0994",504,35,3,0,0,2,4,4,2,9,9,1,501,0,2,17,0.0498229023172739,2015
"MLI0995",504,51,0,0,0,0,3,1,0,3,3,3,501,2,1,17,0.0498229023172739,2015
"MLI0996",504,35,0,1,0,0,2,1,2,1,1,1,501,0,2,17,0.0498229023172739,2015
"MLI0997",504,71,0,0,0,0,0,1,3,0,0,0,501,0,1,17,0.0498229023172739,2015
"MLI0998",504,27,2,0,0,0,3,1,3,0,0,0,501,2,2,17,0.0498229023172739,2015
"MLI0999",504,65,0,1,1,0,2,1,2,3,3,3,501,0,2,17,0.0498229023172739,2015
"MLI1000",504,55,0,0,1,0,3,1,2,3,1,3,501,0,1,17,0.0498229023172739,2015
"MLI1001",504,38,3,0,2,0,3,1,3,1,1,1,501,0,1,17,0.0498229023172739,2015
"MLI1002",504,19,2,0,0,0,2,4,2,1,1,3,501,0,2,17,0.0498229023172739,2015
"MLI1003",504,47,2,0,1,0,3,2,3,1,1,1,501,1,1,17,0.0498229023172739,2015
"MLI1004",504,39,0,0,0,0,2,1,3,0,0,0,501,0,2,17,0.0498229023172739,2015
"MLI1005",504,31,0,0,0,0,1,1,3,0,0,0,501,0,1,17,0.0498229023172739,2015
"MLI1006",504,21,3,0,0,0,3,1,3,1,1,1,513,2,2,17,0.0498229023172739,2015
"MLI1007",504,25,0,0,0,0,2,1,3,3,1,3,501,0,2,17,0.0498229023172739,2015
"MLI1008",504,44,0,0,0,0,3,1,3,3,1,3,501,2,1,17,0.0498229023172739,2015
"MLI1009",504,24,0,0,0,3,3,4,0,1,1,0,514,1,1,17,0.0498229023172739,2015
"MLI1010",504,20,0,0,0,0,2,4,2,1,1,2,514,0,2,17,0.0498229023172739,2015
"MLI1011",504,52,0,0,0,0,3,1,3,2,2,2,514,1,1,17,0.0498229023172739,2015
"MLI1012",504,20,1,0,0,0,1,1,3,0,0,0,514,0,2,17,0.0498229023172739,2015
"MLI1013",504,24,0,0,0,0,0,1,3,0,0,0,514,0,1,17,0.0498229023172739,2015
"MLI1014",504,70,0,0,0,0,0,2,3,1,1,2,514,0,2,17,0.0498229023172739,2015
"MLI1015",504,29,0,0,1,0,2,1,3,1,1,3,514,0,2,17,0.0498229023172739,2015
"MLI1016",504,67,0,0,1,1,2,1,3,0,0,1,513,2,1,17,0.0498229023172739,2015
"MLI1017",504,40,0,0,0,0,0,1,2,1,1,2,511,7,1,17,0.0498229023172739,2015
"MLI1018",504,38,0,0,0,3,3,1,3,1,1,3,501,5,2,17,0.0498229023172739,2015
"MLI1019",504,43,0,0,0,0,2,1,3,2,1,2,514,1,1,17,0.0498229023172739,2015
"MLI1020",504,39,0,4,0,0,3,4,3,2,1,1,513,0,2,17,0.0498229023172739,2015
"MLI1021",504,20,0,0,0,0,0,1,2,1,1,1,516,4,1,17,0.0498229023172739,2015
"MLI1022",504,20,0,0,0,0,2,1,0,2,2,2,513,2,2,17,0.0498229023172739,2015
"MLI1023",504,30,0,0,0,0,2,1,1,1,1,1,503,8,2,17,0.0498229023172739,2015
"MLI1024",504,22,0,0,0,0,2,1,3,1,1,1,518,4,1,17,0.0498229023172739,2015
"MLI1025",504,50,0,0,0,0,2,5,2,1,1,2,506,0,2,17,0.0498229023172739,2015
"MLI1026",504,38,2,0,0,0,3,1,3,1,1,2,9995,0,1,17,0.0498229023172739,2015
"MLI1027",504,45,0,4,0,0,0,5,2,2,2,2,506,0,2,17,0.0498229023172739,2015
"MLI1028",504,38,2,4,1,0,2,5,3,1,1,0,506,1,1,17,0.0498229023172739,2015
"MLI1029",504,27,0,0,0,0,2,2,3,0,0,1,503,4,1,17,0.0498229023172739,2015
"MLI1030",504,24,3,0,2,0,3,1,3,1,1,1,506,0,2,17,0.0498229023172739,2015
"MLI1031",504,30,0,1,0,0,3,1,3,1,1,3,505,0,2,17,0.0498229023172739,2015
"MLI1032",504,25,2,0,0,1,4,1,0,2,2,2,506,1,1,17,0.0498229023172739,2015
"MLI1033",505,42,0,0,4,4,4,1,3,0,1,1,514,2,1,47,0.0285589630457245,2015
"MLI1034",505,22,0,0,0,4,2,9,3,2,2,1,514,1,2,47,0.0285589630457245,2015
"MLI1035",505,35,2,1,1,0,4,5,0,3,3,3,514,1,2,47,0.0285589630457245,2015
"MLI1036",505,32,0,0,0,0,2,5,3,2,0,2,514,1,1,47,0.0285589630457245,2015
"MLI1037",505,41,0,0,0,0,0,1,3,0,0,0,514,1,1,47,0.0285589630457245,2015
"MLI1038",505,65,0,0,0,0,3,2,1,2,2,2,514,1,2,47,0.0285589630457245,2015
"MLI1039",505,54,0,0,0,0,0,1,3,2,2,3,514,2,1,47,0.0285589630457245,2015
"MLI1040",505,30,0,0,0,0,2,4,3,1,1,1,514,1,2,47,0.0285589630457245,2015
"MLI1041",505,29,3,4,2,4,4,5,3,0,0,0,506,1,1,47,0.0285589630457245,2015
"MLI1042",505,20,0,0,1,3,4,1,3,0,2,0,517,2,2,47,0.0285589630457245,2015
"MLI1043",505,67,0,0,1,0,3,1,0,2,2,3,517,1,1,47,0.0285589630457245,2015
"MLI1044",505,25,2,0,1,0,3,5,3,1,1,1,517,1,2,47,0.0285589630457245,2015
"MLI1045",505,30,0,0,0,0,0,2,0,1,1,2,517,1,2,47,0.0285589630457245,2015
"MLI1046",505,60,0,0,0,0,3,2,0,3,3,3,501,1,1,47,0.0285589630457245,2015
"MLI1047",505,42,0,0,0,0,1,1,3,0,0,0,506,1,1,47,0.0285589630457245,2015
"MLI1048",505,33,3,3,0,0,0,5,3,0,0,0,517,1,2,47,0.0285589630457245,2015
"MLI1049",505,49,0,0,0,0,1,2,1,0,0,0,504,2,2,47,0.0285589630457245,2015
"MLI1050",505,29,0,0,0,0,1,1,3,1,0,1,518,5,2,47,0.0285589630457245,2015
"MLI1051",505,18,0,0,0,0,0,1,3,0,0,0,514,4,1,47,0.0285589630457245,2015
"MLI1052",505,36,0,0,0,0,1,1,3,0,0,3,516,2,1,47,0.0285589630457245,2015
"MLI1053",505,21,2,3,1,0,2,1,3,1,1,2,504,1,2,47,0.0285589630457245,2015
"MLI1054",505,50,0,0,0,0,0,2,0,3,3,3,506,1,2,47,0.0285589630457245,2015
"MLI1055",505,63,0,0,0,0,0,2,3,3,3,3,504,1,1,47,0.0285589630457245,2015
"MLI1056",505,30,0,0,2,0,3,1,3,1,3,1,504,5,1,47,0.0285589630457245,2015
"MLI1057",505,65,3,0,4,0,4,1,3,0,0,0,514,1,1,47,0.0285589630457245,2015
"MLI1058",505,22,1,0,3,0,4,5,3,1,0,0,517,2,2,47,0.0285589630457245,2015
"MLI1059",505,18,0,0,1,0,3,5,3,2,1,1,504,2,2,47,0.0285589630457245,2015
"MLI1060",505,62,1,0,3,0,4,5,3,2,2,1,517,1,1,47,0.0285589630457245,2015
"MLI1061",505,75,0,0,0,0,0,1,0,3,3,3,501,1,1,47,0.0285589630457245,2015
"MLI1062",505,40,0,0,0,0,0,2,2,0,0,3,517,1,2,47,0.0285589630457245,2015
"MLI1063",505,30,0,0,0,0,1,5,1,3,3,0,504,2,1,47,0.0285589630457245,2015
"MLI1064",505,47,0,0,1,1,2,5,1,0,0,0,504,1,2,47,0.0285589630457245,2015
"MLI1065",505,55,1,3,0,0,4,1,3,2,1,2,506,0,1,47,0.0285589630457245,2015
"MLI1066",505,30,3,3,2,1,4,5,3,0,0,0,506,0,2,47,0.0285589630457245,2015
"MLI1067",505,23,1,2,2,1,4,5,3,1,1,2,506,1,2,47,0.0285589630457245,2015
"MLI1068",505,39,0,3,1,2,1,1,3,1,1,1,501,6,1,47,0.0285589630457245,2015
"MLI1069",505,20,0,0,0,0,1,4,0,1,1,2,506,0,1,47,0.0285589630457245,2015
"MLI1070",505,42,0,0,1,0,4,2,3,1,2,2,506,0,2,47,0.0285589630457245,2015
"MLI1071",505,39,0,0,0,0,0,1,3,0,0,0,506,5,2,47,0.0285589630457245,2015
"MLI1072",505,45,2,3,3,0,3,3,3,2,2,0,506,2,1,47,0.0285589630457245,2015
"MLI1073",505,23,3,0,2,0,4,5,3,0,0,0,501,1,2,47,0.0285589630457245,2015
"MLI1074",505,40,2,0,0,0,3,5,3,0,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1075",505,50,0,0,0,0,1,1,3,2,0,1,506,2,1,47,0.0285589630457245,2015
"MLI1076",505,40,2,0,2,0,4,1,3,2,1,2,501,1,2,47,0.0285589630457245,2015
"MLI1077",505,56,0,0,0,0,2,1,3,3,3,3,514,0,1,47,0.0285589630457245,2015
"MLI1078",505,30,0,0,0,0,0,4,0,0,0,1,506,2,2,47,0.0285589630457245,2015
"MLI1079",505,35,0,0,0,0,0,1,3,0,0,0,514,0,2,47,0.0285589630457245,2015
"MLI1080",505,50,2,0,0,0,0,5,3,0,0,0,514,0,1,47,0.0285589630457245,2015
"MLI1081",505,30,2,2,4,4,4,5,3,0,0,2,506,0,2,47,0.0285589630457245,2015
"MLI1082",505,52,3,4,4,4,4,1,0,3,3,2,506,2,1,47,0.0285589630457245,2015
"MLI1083",505,59,0,0,0,0,2,1,3,1,3,1,506,0,1,47,0.0285589630457245,2015
"MLI1084",505,28,0,0,0,0,2,4,2,1,1,1,506,0,2,47,0.0285589630457245,2015
"MLI1085",505,33,0,0,0,0,3,1,3,1,2,3,506,0,2,47,0.0285589630457245,2015
"MLI1086",505,43,0,0,0,0,0,1,3,3,1,0,506,4,1,47,0.0285589630457245,2015
"MLI1087",505,63,0,0,0,0,0,5,3,1,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1088",505,61,3,2,2,2,3,4,3,1,1,0,506,0,2,47,0.0285589630457245,2015
"MLI1089",505,23,0,0,0,0,4,5,3,0,0,2,506,5,2,47,0.0285589630457245,2015
"MLI1090",505,35,4,0,4,3,4,1,3,0,0,0,506,0,1,47,0.0285589630457245,2015
"MLI1091",505,35,0,0,0,0,3,4,3,0,1,2,506,2,1,47,0.0285589630457245,2015
"MLI1092",505,24,0,0,0,0,2,4,2,2,2,2,506,6,2,47,0.0285589630457245,2015
"MLI1093",505,50,0,0,0,0,4,1,0,2,2,2,506,0,2,47,0.0285589630457245,2015
